,Unnamed: 0,latitud,longitud,titulo,tipo_propiedad,precio,moneda,m2,ambientes
858,858,-34.620995,-58.436993,"Departamento Ph  En Alquiler Ubicado En Caballito, Capital Federal",Ph,75000.0,COP,301.0,5.0
859,859,-34.55117,-58.452915,Amplio Monoambiente Muy Luminoso.,Apartamento,21000.0,COP,36.0,1.0
860,860,-34.56424,-58.44005,Dos Ambientes En El Corazón De Las Cañitas Con Amenities,Apartamento,24000.0,COP,47.0,2.0
861,861,-34.582886,-58.44407,Dorrego Al 1600  Patio Con Jacuzzi Propio Y Amenities - Palermo,Apartamento,70000.0,COP,112.0,3.0
862,862,-34.59575,-58.497807,Departamento 1 Ambiente,Apartamento,13000.0,COP,28.0,1.0
863,863,-34.552418,-58.45655,"Impecable Semipiso | Cocherta Cubierta, Balcón Y Baulera",Apartamento,55000.0,COP,79.0,3.0
864,864,-34.59753,-58.489483,Excelente Departamento Ubicado En Villa Del Parque.,Apartamento,28000.0,COP,45.0,2.0
865,865,-34.607395,-58.41891,2 Amb. Con Terraza + Cochera -  Potosi 3700 - Almagro,Apartamento,22000.0,COP,35.0,2.0
866,866,-34.583874,-58.426888,Departamento - Palermo,Apartamento,29000.0,COP,44.0,2.0
867,867,-34.63546,-58.47901,Monoambiente-38mts Tot. Frente Balcon Rafaela 3700-floresta,Apartamento,16200.0,COP,38.0,1.0
868,868,-34.578304,-58.43533,Alquiler Tres Ambientes Ph Palermo,Apartamento,42500.0,COP,70.0,3.0
869,869,-34.597412,-58.373474,3 Amb. Amplio Con Patio En Plaza San Martín,Apartamento,29500.0,COP,64.0,0.0
870,870,-34.605793,-58.488693,Departamento - Villa Del Parque,Apartamento,20000.0,COP,41.0,2.0
871,871,-34.60982,-58.392605,Departamento - Congreso,Apartamento,20000.0,COP,50.0,2.0
872,872,-34.62964,-58.46043,Monoambiente Con Balcón Excelente Ubicación,Apartamento,21500.0,COP,35.0,1.0
873,873,-34.603848,-58.3784,Departamento Totalmente Amueblado  Zona Centro Ax Corrientes,Apartamento,30000.0,COP,30.0,1.0
874,874,-34.628315,-58.451523,"Muy Luminoso, Con Cochera Fija",Apartamento,38000.0,COP,50.0,2.0
875,875,-34.628532,-58.42891,Departamento - Parque Chacabuco,Apartamento,15800.0,COP,32.0,2.0
876,876,-34.596306,-58.39875,Departamento - Barrio Norte,Apartamento,60000.0,COP,184.0,5.0
877,877,-34.591896,-58.399986,Dos Ambientes Amoblado En Larrea Y Juncal,Apartamento,24000.0,COP,36.0,2.0
878,878,-34.550026,-58.47001,Alquiler Dpto. Nuñez 3 Amb.-frente-m/luminoso- S/piso - Pileta- C. Larralde 2600,Apartamento,45000.0,COP,69.0,3.0
879,879,-34.58584,-58.42371,Dos Ambientes Palermo Gurruchaga Y Paraguay . Ubicacion Excelente,Apartamento,19900.0,COP,34.56,2.0
880,880,-34.646652,-58.494724,Dueño Directo Alquila Excelente Departamento Al Frente,Ph,31000.0,COP,80.0,2.0
881,881,-34.57382,-58.481556,Excelente Semipiso Al Frente Con Balcon,Apartamento,27000.0,COP,48.0,2.0
882,882,-34.574593,-58.489883,Departamento 3 Amb. Al Contrafrente Balcòn,Apartamento,39000.0,COP,76.0,3.0
883,883,-34.585922,-58.415005,Departamento Venta Con Renta Palermo - Semipiso Estilo Francés 5 Ambientes En Ochava,Apartamento,330000.0,USD,146.0,5.0
884,884,-34.585922,-58.415005,Venta Con Renta Semipiso Barrio Norte-  Estilo Francés 5 Ambientes En Ochava,Apartamento,330000.0,USD,147.0,5.0
885,885,-34.59578,-58.423172,Departamento - Palermo,Apartamento,35000.0,COP,55.0,3.0
886,886,-34.602665,-58.439034,Villa Crespo. Departamento 3 Ambientes En Planta Baja. Alquiler Temporario Sin Garantías.,Apartamento,26000.0,COP,70.0,3.0
887,887,-34.587452,-58.442364,Alquiler Temporario 2 Ambientes Amoblado Con Patio Y Jardín. Palermo Hollywood,Apartamento,45000.0,COP,74.65,2.0
888,888,-34.57665,-58.44869,Departamento En Alquiler En Colegiales,Apartamento,30000.0,COP,46.0,2.0
889,889,-34.614353,-58.393303,2 Amb Alquiler. Bien Ubicado. Congreso.,Apartamento,15000.0,COP,30.0,2.0
890,890,-34.574234,-58.492138,"Departamento 3 Ambientes Amplios, Excelente Estado, Balcon, Luz",Apartamento,35000.0,COP,0.0,3.0
891,891,-34.56528,-58.452766,Departamento En Alquiler En Belgrano,Apartamento,2200.0,USD,182.0,4.0
892,892,-34.603592,-58.48815,Monoambiente Contra Frente C/balcon,Apartamento,20000.0,COP,50.0,1.0
893,893,-34.616425,-58.400223,"Departamento 3 Ambientes Amplios, Excelente Estado, Balcón, Luz, Transporte.",Apartamento,28000.0,COP,60.0,3.0
894,894,-34.595474,-58.415398,Hermoso Mono Luminoso Frente 40m2 Zona Up (nueva Ley Alqu.),Apartamento,29900.0,COP,42.0,1.0
895,895,-34.58072,-58.4132,Alquiler Tradicional En Palermo Chico,Apartamento,80000.0,COP,80.0,2.0
896,896,-34.599476,-58.410446,Monoambiente Con Piscina  Subte Tren Colectivo,Apartamento,20000.0,COP,35.0,1.0
897,897,-34.5595,-58.4439,Alquiler Luminoso 4 Ambientes Barrancas Belgrano,Apartamento,650.0,USD,142.0,4.0
898,898,-34.556816,-58.463135,Depto 1 Amb Amueblado Temporario Belgrano,Apartamento,30000.0,COP,38.0,1.0
899,899,-34.59763,-58.446922,Departamento 3 Amb Con Terraza - Villa Crespo,Apartamento,42000.0,COP,120.0,3.0
900,900,-34.587452,-58.442364,Alquiler Temporario 2 Ambientes Amoblado Con Patio Y Jardín. Palermo Hollywood,Apartamento,600.0,USD,74.65,2.0
901,901,-34.598114,-58.410984,Alquila Monoambiente Divid. Almagro Sin Muebles,Apartamento,18000.0,COP,30.0,1.0
902,902,-34.59288,-58.44557,Alquiler 2 Amb - Humboldt Al 600 - Villa Crespo,Apartamento,20000.0,COP,33.0,2.0
903,903,-34.55706,-58.480846,Departamento 2 Amb.alquiler Temporal Amob Saavedra,Apartamento,49000.0,COP,64.0,2.0
904,904,-34.556973,-58.46109,Alquiler Depto 3 Amb.  Belgrano,Apartamento,40000.0,COP,60.0,3.0
905,905,-34.55706,-58.480846,Departamento 2 Ambientes En Alquiler Saavedra,Apartamento,38000.0,COP,64.0,2.0
906,906,-34.61656,-58.361145,Alquiler Departamento 3 Amb Puerto Madero!,Apartamento,70000.0,COP,75.0,3.0
907,907,-34.581184,-58.41203,Ugarteche 3000 4-c - Botánico - Departamentos 2 Ambientes - Alquiler,Apartamento,23000.0,COP,41.0,2.0
908,908,-34.609455,-58.387314,Alquiler 3 Años 2 Amb. Zona Centro.,Apartamento,25000.0,COP,58.0,2.0
909,909,-34.561012,-58.45178,Alquiler 4 Ambientes Balcon Terraza Belgrano,Apartamento,140000.0,COP,150.0,4.0
910,910,-34.578064,-58.426533,Alquiler Departamento 2 Ambientes - Palermo - Lavalle Y Bulnes,Apartamento,23000.0,COP,42.0,2.0
911,911,-34.59128,-58.40972,Unico! Torre Promenade Piso 35!! 2 Cocheras,Apartamento,1700.0,USD,86.0,3.0
912,912,-34.573856,-58.438786,Departamento 3 Amb Belgrano +cochera +amenities,Apartamento,59000.0,COP,65.0,3.0
913,913,-34.613503,-58.36281,"3 Dorm. Amueblado, Cochera Precio Paquete",Apartamento,1950.0,USD,132.0,4.0
914,914,-34.59506,-58.373386,Alquiler 3 Ambientes C/ Terraza Parrilla En Retiro,Apartamento,30000.0,COP,118.0,3.0
915,915,-34.589973,-58.411537,Alq 3 Amb 81 M2 C/coch Torre Premium Alto Palermo,Apartamento,135000.0,COP,81.0,3.0
916,916,-34.564594,-58.4666,Departamentos Alquiler Belgrano,Apartamento,20000.0,COP,37.0,1.0
917,917,-34.563946,-58.467724,Departamentos Alquiler Villa Urquiza,Apartamento,20000.0,COP,37.0,1.0
918,918,-34.563057,-58.467445,Departamentos Alquiler Coghlan,Apartamento,20000.0,COP,37.0,1.0
919,919,-34.631134,-58.46929,Monoambiente C/cocina Separada Y Lavadero.flores,Apartamento,15000.0,COP,27.0,1.0
920,920,-34.5981,-58.39342,Callao Av. 900 6-c - Recoleta - Departamentos 1 Ambiente - Alquiler,Apartamento,25000.0,COP,36.0,1.0
921,921,-34.591503,-58.42614,Departamento 2 Ambientes Temporario Pura Luz,Apartamento,17900.0,COP,50.0,2.0
922,922,-34.564194,-58.460472,Departamentos Alquiler Belgrano,Apartamento,23000.0,COP,47.0,2.0
923,923,-34.557198,-58.46022,Departamentos Alquiler Belgrano,Apartamento,32000.0,COP,70.0,4.0
924,924,-34.58618,-58.424137,Departamentos Alquiler Palermo Soho,Apartamento,25000.0,COP,42.0,2.0
925,925,-34.59565,-58.427956,Alquiler Departamento 3 Ambientes Palermo Patio Lavadero,Apartamento,28000.0,COP,86.0,3.0
926,926,-34.574234,-58.423355,Departamentos Alquiler Palermo,Apartamento,130000.0,COP,93.0,3.0
927,927,-34.585644,-58.39683,Departamentos Alquiler Recoleta,Apartamento,6000.0,USD,267.0,4.0
928,928,-34.592102,-58.37931,Departamentos Alquiler Retiro,Apartamento,1900.0,USD,160.0,4.0
929,929,-34.58279,-58.398537,Departamentos Alquiler Palermo Chico,Apartamento,2400.0,USD,204.0,5.0
930,930,-34.59507,-58.390045,Departamentos Alquiler Recoleta,Apartamento,45000.0,COP,100.0,3.0
931,931,-34.590523,-58.387386,Departamentos Alquiler Recoleta,Apartamento,3200.0,USD,330.0,5.0
932,932,-34.574715,-58.418896,Departamentos Alquiler Palermo Chico,Apartamento,6700.0,USD,276.0,5.0
933,933,-34.582703,-58.4138,Departamentos Alquiler Palermo,Apartamento,75000.0,COP,150.0,5.0
934,934,-34.588585,-58.38512,Departamentos Alquiler Recoleta,Apartamento,80000.0,COP,70.0,2.0
935,935,-34.597576,-58.375275,Departamentos Alquiler Retiro,Apartamento,2650.0,USD,283.0,6.0
936,936,-34.57641,-58.46437,Departamento En Alquiler En Belgrano,Apartamento,23000.0,COP,40.0,2.0
937,937,-34.58828,-58.38616,Departamentos Alquiler Recoleta,Apartamento,3500.0,USD,330.0,6.0
938,938,-34.607216,-58.42908,Dos Ambientes En Alquiler A Estrenar Zona Hospita  Italiano ,Apartamento,26000.0,COP,51.0,2.0
939,939,-34.574757,-58.419056,Departamentos Alquiler Palermo,Apartamento,2800.0,USD,212.0,6.0
940,940,-34.569252,-58.445953,Departamento En Alquiler En Belgrano,Apartamento,21000.0,COP,39.0,2.0
941,941,-34.615288,-58.361866,Departamentos Alquiler Puerto Madero,Apartamento,250000.0,COP,184.0,4.0
942,942,-34.625725,-58.419876,2 Ambientes C/balcón - Orientacion Norte - Mb Estado - Amenities,Apartamento,26000.0,COP,44.0,2.0
943,943,-34.59062,-58.414135,Impecable 2 Amb. A Mts De Boulevard Charcas. Apto Profesiona,Apartamento,20000.0,COP,35.0,2.0
944,944,-34.562317,-58.465385,"Departamento Monoambiente  En Alquiler Ubicado En Belgrano, Capital Federal",Apartamento,16500.0,COP,20.0,1.0
945,945,-34.580166,-58.431477,Espectacular Terraza De 45 Mts Suite Toilette Seg Piscina,Apartamento,55000.0,COP,109.0,3.0
946,946,-34.557915,-58.46286,Departamento En Alquiler En Nuñez,Apartamento,26000.0,COP,49.0,2.0
947,947,-34.60982,-58.392605,Excelente Departamento 2 Ambientes Con Balcon Al Frente,Apartamento,34000.0,COP,55.0,2.0
948,948,-34.579247,-58.42901,Monoambiente En Palermo,Apartamento,250.0,USD,58.0,2.0
949,949,-34.574303,-58.465206,Departamento - Belgrano R,Apartamento,60000.0,COP,120.0,3.0
950,950,-34.58855,-58.42116,Departamento - Palermo,Apartamento,28000.0,COP,68.0,3.0
951,951,-34.629547,-58.465797,Departamento 3 Amb. En Centro Comercial De Flores,Apartamento,28000.0,COP,51.0,3.0
952,952,-34.634716,-58.4619,Departamento - Flores,Apartamento,18000.0,COP,44.0,1.0
953,953,-34.619408,-58.452,Departamento - Caballito Norte,Apartamento,35000.0,COP,98.0,4.0
954,954,-34.578217,-58.468582,Departamento - Belgrano,Apartamento,20000.0,COP,37.0,1.0
955,955,-34.60833,-58.48517,Monoambiente Semi Amueblado Dueño Directo,Apartamento,24000.0,COP,38.0,1.0
956,956,-34.63256,-58.457706,Monoambiente Alquiler  Gastos Incluidos ,Apartamento,17000.0,COP,20.0,1.0
957,957,-34.628727,-58.43373,Av José María Moreno Al 800 - Caballito - Cap Fed - 3 Amb Al Fte Balcón Y Amenities,Apartamento,48000.0,COP,60.0,3.0
958,958,-34.605183,-58.41168,Departamento - Balvanera,Apartamento,23500.0,COP,54.0,3.0
959,959,-34.632618,-58.400326,3 Ambientes Super Luminoso Con Balcón Corrido Al Frente,Apartamento,37000.0,COP,85.0,3.0
960,960,-34.589546,-58.39736,"Departamento 2 Ambientes , Super Luminoso !!!",Apartamento,45000.0,COP,0.0,2.0
961,961,-34.562084,-58.456688,Departamento En Alquiler En Belgrano,Apartamento,35000.0,COP,54.18,2.0
962,962,-34.6364,-58.4737,Hermoso 2 Ambientes En Floresta- Alquiler,Apartamento,20000.0,COP,33.22,2.0
963,963,-34.622494,-58.431206,Departamento 2 Ambientes - Caballito,Apartamento,20000.0,COP,40.0,2.0
964,964,-34.590576,-58.40175,"Departamento  En Alquiler Ubicado En Recoleta, Capital Federal",Apartamento,19000.0,COP,38.0,2.0
965,965,-34.611244,-58.431293,Amplio Y Luminoso Departamento De 3 Ambientes En Caballito,Apartamento,37000.0,COP,60.0,3.0
966,966,-34.59749,-58.405415,Departamentos Alquiler Barrio Norte,Apartamento,28000.0,COP,59.0,3.0
967,967,-34.56775,-58.458942,Departamento En Alquiler 2 Amb - Belgrano - Cramer 1800,Apartamento,26000.0,COP,50.0,2.0
968,968,-34.62544,-58.521248,2 Ambintes En Versalles Zona Residencial Sin Expensas,Apartamento,18000.0,COP,35.0,2.0
969,969,-34.606586,-58.444946,Departamento Alquiler Caballito Monoambiente,Apartamento,19000.0,COP,33.0,1.0
970,970,-34.608936,-58.379124,Original Y Exótico Semi Piso De 4 Ambientes,Apartamento,100000.0,COP,165.0,4.0
971,971,-34.581165,-58.43103,Departamento - Palermo,Apartamento,26000.0,COP,0.0,0.0
972,972,-34.595657,-58.405613,Dos Ambientes Integrados,Apartamento,28000.0,COP,50.0,1.0
973,973,-34.60034,-58.407394,Departamento En Alquiler - Jean Jaures Al 800 - Balvanera,Apartamento,36000.0,COP,80.0,3.0
974,974,-34.630028,-58.400597,Departamento 2 Ambientes Al Frente Balcon Luminoso Subte  H ,Apartamento,18000.0,COP,35.0,2.0
975,975,-34.56889,-58.445,Alquiler 3amb Frente Balcón Terraza Parrilla 2 Baños Belgran,Apartamento,45000.0,COP,80.0,3.0
976,976,-34.547993,-58.474735,"Vista Abierta Y Privada · Cochera   Baulera · Edificio Con Piscina, Parrilla Y Jardín.",Apartamento,35000.0,COP,46.0,2.0
977,977,-34.62582,-58.43194,Monoambiente En Goyena Al 300. Gastos Fijos Incluidos!,Apartamento,32900.0,COP,43.0,1.0
978,978,-34.587383,-58.397278,Espectacular Departamento Tipo Casa Con Pileta En Recoleta,Apartamento,4500.0,USD,0.0,5.0
979,979,-34.58307,-58.496418,Departamento - Villa Urquiza,Apartamento,25000.0,COP,41.0,2.0
980,980,-34.59426,-58.379864,Arenales Esq Suipacha - Alq 2 Amb Fte Con Balcon- Coch Opt,Apartamento,23000.0,COP,48.0,2.0
981,981,-34.59824,-58.409252,"Palermo 1 Amb. Fte. Balcón Amoblado, Edif. C/amenities, Exc.",Apartamento,17000.0,COP,32.0,1.0
982,982,-34.605247,-58.510876,Monoambiente En Alquiler Villa Devoto,Apartamento,18500.0,COP,34.0,1.0
983,983,-34.62059,-58.370205,Increible Loft De 3 Ambientes + Patio!,Apartamento,65000.0,COP,100.0,3.0
984,984,-34.555344,-58.481976,Departamento En Alquiler En Saavedra,Apartamento,18000.0,COP,33.18,2.0
985,985,-34.600674,-58.388103,Loft-monoambiente Espectacular  Congreso-edificio Histórico,Apartamento,22000.0,COP,42.0,1.0
986,986,-34.649815,-58.50366,Departamento 2 Amb Piso 2do Frente Balcon * Mataderos *,Apartamento,21000.0,COP,48.0,2.0
987,987,-34.542995,-58.461742,Amplio Depto  A Estrenar Sobre Av. Del Libertador- Amenities Premium!,Oficina,31000.0,COP,43.0,1.0
988,988,-34.542995,-58.461742,Amplio Depto Sobre Av. Del Libertador- Amenities Premium!,Oficina,29000.0,COP,43.0,1.0
989,989,-34.55063,-58.453144,Departamento Alquiler Monoambiente Ideal Oficina,Apartamento,13000.0,COP,27.0,1.0
990,990,-34.604084,-58.460793,Departamento - Paternal,Apartamento,23000.0,COP,52.0,3.0
991,991,-34.636787,-58.49076,Alquiler 1amb  4° B  Frente C/ Balcon Sin Expensas,Apartamento,21500.0,COP,42.0,1.0
992,992,-34.64658,-58.455067,"Alquiler Dpto 2 Amb, Flores Sur $11.000 ",Apartamento,11000.0,COP,27.0,2.0
993,993,-34.55211,-58.45875,"Excelente Depto, Alquiler En Nuñez  En Torre Con Amenities!",Apartamento,42000.0,COP,49.0,2.0
994,994,-34.568966,-58.457855,Alquiler Temporario Monoambiente Belgrano,Apartamento,23500.0,COP,36.0,1.0
995,995,-34.58762,-58.411915,1ambiente Reciclado A Metros Del Alto Palermo,Apartamento,30000.0,COP,30.0,1.0
996,996,-34.609478,-58.415283,Bartolome Mitre Al 3400 - Almagro,Apartamento,18000.0,COP,50.0,2.0
997,997,-34.58105,-58.422886,2 Amb Luminoso A Metros De Plaza Italia,Apartamento,35000.0,COP,37.0,2.0
998,998,-34.56688,-58.43291,Venta 2 Ambientes (con Renta) Las Cañitas,Apartamento,138000.0,USD,43.0,2.0
999,999,-34.61603,-58.361855,Duplex 2 Ambientes En Terrazas De Puerto Madero,Apartamento,590.0,USD,48.0,2.0
1000,1000,-34.584778,-58.399723,Alquiler 2 Ambientes Balcon Muy Luminoso Recoleta,Apartamento,33000.0,COP,56.0,2.0
1001,1001,-34.624542,-58.375988,Alquilo Temporario. Torre Quartier San Telmo Amenities,Apartamento,53000.0,COP,43.0,2.0
1002,1002,-34.603134,-58.37661,Alquiler Temporario De Departamento Microcentro,Apartamento,32000.0,COP,56.0,2.0
1003,1003,-34.537903,-58.466434,Alquiler Dpto 3 Amb Jardines Del Libertador,Apartamento,43000.0,COP,70.0,3.0
1004,1004,-34.594173,-58.40339,Alquiler 5 Ambientes En Barrio Norte/recoleta,Apartamento,45000.0,COP,119.0,5.0
1005,1005,-34.587383,-58.397278,Departamentos Alquiler Barrio Norte,Apartamento,22000.0,COP,33.0,2.0
1006,1006,-34.5881,-58.3962,Alquiler 3 Amb. Recoleta Muy Luminoso Y Silencioso,Apartamento,35000.0,COP,54.0,3.0
1007,1007,-34.60069,-58.514393,Departamentos Alquiler Villa Devoto,Apartamento,38000.0,COP,85.0,3.0
1008,1008,-34.579464,-58.483555,"Alquiler 2 Amb, Cochera, Amenities, Vista, Altura",Apartamento,40000.0,COP,50.0,2.0
1009,1009,-34.58315,-58.411064,Alquiler Temporario Palermo 4 Amb. Balcón 204m2,Apartamento,2800.0,USD,204.0,4.0
1010,1010,-34.570347,-58.487415,Departamento 2 Ambientes C Balcón Y Cochera.,Apartamento,36000.0,COP,45.0,2.0
1011,1011,-34.592213,-58.39967,Alquiler Barrio Norte 3 Amb Temporario Amueblado,Apartamento,35000.0,COP,66.0,3.0
1012,1012,-34.570656,-58.485306,Alquiler Monoambiente En Urquiza,Apartamento,22000.0,COP,30.0,1.0
1013,1013,-34.58828,-58.386566,Departamentos Alquiler Recoleta,Apartamento,70000.0,COP,105.0,6.0
1014,1014,-34.592293,-58.41448,Departamento Luminoso 4 Ambientes Palermo,Apartamento,48000.0,COP,70.0,4.0
1015,1015,-34.58285,-58.42756,1 Ambiente | Oro Al 2100,Apartamento,25000.0,COP,40.0,1.0
1016,1016,-34.591633,-58.401134,Departamentos Alquiler Barrio Norte,Apartamento,16000.0,COP,28.0,2.0
1017,1017,-34.558777,-58.456673,Departamentos Alquiler Belgrano,Apartamento,30000.0,COP,54.0,3.0
1018,1018,-34.56938,-58.487934,Dueño Directo Alquila Monoambiente Villa Urquiza - Le Breton,Apartamento,25000.0,COP,35.0,1.0
1019,1019,-34.58573,-58.419563,Departamento - Palermo,Apartamento,50000.0,COP,89.0,4.0
1020,1020,-34.62447,-58.371174,1 Ambiente | Defensa Al 1400,Apartamento,25000.0,COP,38.0,1.0
1021,1021,-34.5605,-58.443,Alquiler Temporario 3 Ambientes Amueblado Balcon Patio Belgrano,Apartamento,67000.0,COP,78.0,3.0
1022,1022,-34.58296,-58.400063,Departamentos Alquiler Palermo Chico,Apartamento,2400.0,USD,251.0,6.0
1023,1023,-34.62691,-58.385162,"Hotel Para Turistas, Estudiantes,habitaciónes Mensuales!!!!",Apartamento,10000.0,COP,30.0,1.0
1024,1024,-34.587723,-58.432896,Excelente Departamento En Palermo,Apartamento,45.0,USD,45.0,1.0
1025,1025,-34.603012,-58.462955,Segui2012 Aire Balcon Cocina,Apartamento,25000.0,COP,45.0,2.0
1026,1026,-34.559803,-58.449173,Elegante Departamento 2 Ambientes En Barrancas De Belgrano,Apartamento,43000.0,COP,40.0,2.0
1027,1027,-34.563854,-58.46081,Desde Mediados Noviembre Alquiler Vidal 2150 7 - Belgrano,Apartamento,26000.0,COP,45.0,2.0
1028,1028,-34.598827,-58.379314,Av. Cordoba Al 800 Departamento Alquiler  Temporario,Apartamento,27000.0,COP,36.0,1.0
1029,1029,-34.622368,-58.461445,Granaderos 400 Y Avellaneda - 3 Ambientes Con Balcon Terraza,Apartamento,34000.0,COP,82.0,3.0
1030,1030,-34.58891,-58.40293,Alquilo Recoleta 1 Amb Todo Incluido,Apartamento,20000.0,COP,22.0,1.0
1031,1031,-34.56313,-58.463135,Hermoso  2 Ambientes Muy Luminoso Con Gran Balcòn Aterrazado,Apartamento,33500.0,COP,80.0,2.0
1032,1032,-34.618984,-58.467915,Flores Excepcional 3 Amb Fte Balcon Cochera Fija Impecable,Apartamento,35000.0,COP,65.0,3.0
1033,1033,-34.626644,-58.387047,Alquiler Monoambiente A Estrenar /apto Profesional,Apartamento,15000.0,COP,23.0,1.0
1034,1034,-34.627106,-58.384136,Alquiler Departamento Dos Ambientes Con Balcon,Apartamento,20000.0,COP,42.0,2.0
1035,1035,-34.551174,-58.468693,Alquiler Nuñez Y Cdad. De La Paz - 2 Ambientes - Al Frente - Balcon - Piso Alto,Apartamento,30000.0,COP,42.0,2.0
1036,1036,-34.588203,-58.403854,Alquiler Amplio Depto Recoleta Con Balcón Y Terraz,Apartamento,35000.0,COP,58.0,2.0
1037,1037,-34.607838,-58.447346,"Dueño Alq Dto 2amb C/balcón Al Frente.seguridad 24hs, Pileta",Apartamento,26800.0,COP,43.0,2.0
1038,1038,-34.612007,-58.44431,Espectacular Depto 2 Ambientes Full Amenities,Apartamento,38000.0,COP,47.0,2.0
1039,1039,-34.56644,-58.46612,Torre 3 Dorm C/cocina Con Com Diario - Reciclado !,Apartamento,70000.0,COP,100.0,4.0
1040,1040,-34.619446,-58.42762,Dto Premium 2amb 59m2 Mas Patio A Estr. En Almagro,Apartamento,33000.0,COP,59.0,2.0
1041,1041,-34.597862,-58.39072,Alquiler/recoleta 2amplios Ambientes !!,Apartamento,20000.0,COP,44.0,2.0
1042,1042,-34.59964,-58.52009,Alquiler 3 Ambientes Villa Devoto Residencial,Apartamento,35000.0,COP,64.0,3.0
1043,1043,-34.56506,-58.468887,Moderno Departamento De 2 Ambientes En Belgrano R,Apartamento,48000.0,COP,50.0,2.0
1044,1044,-34.54905,-58.468227,Departamento 3 Ambientes,Apartamento,40000.0,COP,52.0,3.0
1045,1045,-34.628567,-58.452152,Alquiler De Departamento De 2 Ambientes En Caballito.,Apartamento,32000.0,COP,55.0,2.0
1046,1046,-34.56615,-58.433735,3 Ambientes Balcón Y Cochera Las Cañitas,Apartamento,35000.0,COP,85.0,3.0
1047,1047,-34.592297,-58.39343,"Departamento  En Alquiler Ubicado En Barrio Norte, Capital Federal",Apartamento,30000.0,COP,50.0,2.0
1048,1048,-34.597645,-58.376823,Departamento Alquiler Temporario 2 Ambientes Baño Cocina,Apartamento,2000.0,COP,40.0,2.0
1049,1049,-34.59105,-58.406548,"Recoleta Hermoso  1 Ambiente Con Cocina, Baño Y  Balcon",Apartamento,17000.0,COP,35.0,1.0
